id,url,time,text,replies,retweets,likes,views,media,has_quote
1976082226950570118,https://x.com/typeclonghouse/status/1976082226950570118,2025-10-09 00:28:11,"the instagram algorithm is promoting chinese girls with the most dead pan flat vocal fry horrible voices

horrible to listen to but do i sound like this...",2,0,6,519,,false
1976083044445655423,https://x.com/typeclonghouse/status/1976083044445655423,2025-10-09 00:31:26,lfg,0,0,2,39,,false
1976083164109180993,https://x.com/typeclonghouse/status/1976083164109180993,2025-10-09 00:31:54,fugg my bachelorette life (eating microwaved veggie patties for dinner),1,0,7,338,,false
1976103075833098601,https://x.com/typeclonghouse/status/1976103075833098601,2025-10-09 01:51:02,🫶,0,0,0,26,,false
1976107977078685988,https://x.com/typeclonghouse/status/1976107977078685988,2025-10-09 02:10:30,"lmfao

also go bears",0,0,5,526,,true
1976108436988326058,https://x.com/typeclonghouse/status/1976108436988326058,2025-10-09 02:12:20,,0,0,6,1046,https://pbs.twimg.com/media/G2yMJN6WsAA3h5u.jpg,true
1976108795396010453,https://x.com/typeclonghouse/status/1976108795396010453,2025-10-09 02:13:45,trying QOMAD,0,0,5,517,,true
1976109173860597904,https://x.com/typeclonghouse/status/1976109173860597904,2025-10-09 02:15:16,"""Zayd Patel"" is an ancestor cry maxx name",5,0,21,1768,,true
1976109600849133763,https://x.com/typeclonghouse/status/1976109600849133763,2025-10-09 02:16:57,"these kinds of organizations are a magnet for smart, edgy, contrarian nonwhite people, not dissimilar to dissident right twitter",0,0,9,352,,false
1976110482714132828,https://x.com/typeclonghouse/status/1976110482714132828,2025-10-09 02:20:28,muzzie maxxed... sanskrit names only allow,0,0,7,117,,false
1976128145989238800,https://x.com/typeclonghouse/status/1976128145989238800,2025-10-09 03:30:39,reinventing goan christians,1,0,4,98,,false
1976275356916252892,https://x.com/typeclonghouse/status/1976275356916252892,2025-10-09 13:15:37,i need a fucking hat and scarf in this weather wtf,0,0,3,779,,false
1976283757746454734,https://x.com/typeclonghouse/status/1976283757746454734,2025-10-09 13:49:00,yeah gigachad is cool but I think we need to move to terachad,1,0,6,349,,false
1976329750529585247,https://x.com/typeclonghouse/status/1976329750529585247,2025-10-09 16:51:45,is this real or creative writing?,2,0,5,765,,true
1976329907124003176,https://x.com/typeclonghouse/status/1976329907124003176,2025-10-09 16:52:22,many of you,0,0,8,552,,true
1976329972039156143,https://x.com/typeclonghouse/status/1976329972039156143,2025-10-09 16:52:38,also i went into this thinking OP was a girl lulz,0,0,2,240,,false
1976353548372935009,https://x.com/typeclonghouse/status/1976353548372935009,2025-10-09 18:26:19,I'm getting fomo for not being on a GLP-1,0,0,3,319,,false
1976401434448138618,https://x.com/typeclonghouse/status/1976401434448138618,2025-10-09 21:36:36,pulling out the puffer fml,0,0,2,467,,true
1976422073556951472,https://x.com/typeclonghouse/status/1976422073556951472,2025-10-09 22:58:37,ok let's not overexaggerate here 🙄,0,0,4,576,,true
1976422179563765916,https://x.com/typeclonghouse/status/1976422179563765916,2025-10-09 22:59:02,people on this site will unironically say shit like college is a negative signal,1,0,11,534,,false
1976426232909824451,https://x.com/typeclonghouse/status/1976426232909824451,2025-10-09 23:15:08,"if you're a christian nationalist who's not white, you either have to do insane mental gymnastics to not disrespect your nonwhite ancestors or you have to admit and accept you're second class and inferior to whites who are ""natively christian""",28,34,348,23625,,true
1976426447557505113,https://x.com/typeclonghouse/status/1976426447557505113,2025-10-09 23:15:59,i look like this btw,3,0,38,3420,,true
1976427967376249172,https://x.com/typeclonghouse/status/1976427967376249172,2025-10-09 23:22:02,I evaded the wife draft but they're coming for me soon...,0,0,1,573,,true
1976428787853295972,https://x.com/typeclonghouse/status/1976428787853295972,2025-10-09 23:25:17,yeah I mean I'm aware christians believe stuff like that but as a hindu it's mental gymnastics to me,1,0,51,1226,,false
1976430292933210603,https://x.com/typeclonghouse/status/1976430292933210603,2025-10-09 23:31:16,:/,0,0,4,368,,false
1976434916813570511,https://x.com/typeclonghouse/status/1976434916813570511,2025-10-09 23:49:39,some 2nd gen west africans at da restaurant talkign about arranged marriage,0,0,1,326,,false
1976435297278910562,https://x.com/typeclonghouse/status/1976435297278910562,2025-10-09 23:51:09,"If one million people say I'm white, Will is one of them

If ten people say I'm white, Will is the loudest voice

If one person says I'm white, that is Will

If no one says I'm white, Will is dead",0,2,3,543,,false
