id,url,time,text,replies,retweets,likes,views,media,has_quote
1976438259405443186,https://x.com/typeclonghouse/status/1976438259405443186,2025-10-10 00:02:56,TDDD (Delivery Driver),0,0,2,412,,false
1976442681338495461,https://x.com/typeclonghouse/status/1976442681338495461,2025-10-10 00:20:30,ya crash outs like this are usually rooted in identity crisis,0,0,16,828,,false
1976451938737963033,https://x.com/typeclonghouse/status/1976451938737963033,2025-10-10 00:57:17,is this real,0,0,4,690,,false
1976452864714440939,https://x.com/typeclonghouse/status/1976452864714440939,2025-10-10 01:00:58,age gap autism,1,0,7,843,,true
1976473158891995411,https://x.com/typeclonghouse/status/1976473158891995411,2025-10-10 02:21:36,"arranged marriage discourse is retarded because you have retvrn trads romanticising it wishing it were real and then you have normtards denigrating it because they don't understand what ""arranged marriage"" actually is",5,0,21,1610,,true
1976474342637920476,https://x.com/typeclonghouse/status/1976474342637920476,2025-10-10 02:26:19,"anyway OP is funny because the complaint isn't actually solved by ""arranged marriages"" as such

in her hypothetical, the solution is forced marriage and/or bridenapping, but the core of the issue seems to the gf -&gt; wife conversion isn't successful",1,0,5,510,,false
1976475296187683160,https://x.com/typeclonghouse/status/1976475296187683160,2025-10-10 02:30:06,You Have Said The Actual Truth,1,0,1,46,,false
1976478177599115707,https://x.com/typeclonghouse/status/1976478177599115707,2025-10-10 02:41:33,yes I do but I'm also not christian,1,0,24,880,,false
1976709349256163439,https://x.com/typeclonghouse/status/1976709349256163439,2025-10-10 18:00:09,🤔🤔🤔,1,0,3,239,,true
1976723942581903435,https://x.com/typeclonghouse/status/1976723942581903435,2025-10-10 18:58:08,"<a href=""/shakoistsLog"" title=""shako"">@shakoistsLog</a>",1,0,1,374,,false
1976724160433844607,https://x.com/typeclonghouse/status/1976724160433844607,2025-10-10 18:59:00,"eeking out who's based at work by asking if anyone has ""Columbus Day"" plans",3,0,30,960,,false
1976727915690967294,https://x.com/typeclonghouse/status/1976727915690967294,2025-10-10 19:13:55,being a 2025 grad recruiter and rejecting 2024 grads who never got a job must feel like a crazy power trip,0,1,44,2295,,true
1976734604405960957,https://x.com/typeclonghouse/status/1976734604405960957,2025-10-10 19:40:30,haha 😹🫵,1,0,1,60,,false
