id,url,time,text,replies,retweets,likes,views,media,has_quote
1974626568065667262,https://x.com/typeclonghouse/status/1974626568065667262,2025-10-05 00:03:55,is this true or is this just Evie mag reinterpreting shit,0,0,0,584,https://pbs.twimg.com/media/G2dIWUPW0AAp7np.jpg,false
1974626828519436591,https://x.com/typeclonghouse/status/1974626828519436591,2025-10-05 00:04:57,"""I only say that about women""",0,0,1,85,,false
1974631704813088971,https://x.com/typeclonghouse/status/1974631704813088971,2025-10-05 00:24:19,it's a real vibe shift,0,0,4,134,,false
1974634058455167381,https://x.com/typeclonghouse/status/1974634058455167381,2025-10-05 00:33:41,what am I supposed to eat for dinner man,2,0,0,415,,false
1974643359303238063,https://x.com/typeclonghouse/status/1974643359303238063,2025-10-05 01:10:38,sorry I will refrain from engaging with you this way but feel free to unfollow/mute/block etc,0,0,0,21,,false
1974658764910588332,https://x.com/typeclonghouse/status/1974658764910588332,2025-10-05 02:11:51,"got a nigga telling me ""marriage about the relationship with yout spouse""

no it's about making your parents happy",2,0,9,533,,false
1974658963183644803,https://x.com/typeclonghouse/status/1974658963183644803,2025-10-05 02:12:38,and producing kids obviously but that goes without saying,0,0,3,240,,false
1974659236719382951,https://x.com/typeclonghouse/status/1974659236719382951,2025-10-05 02:13:44,i was gonna request speaker but im waiting for an irl call,1,0,1,62,,false
1974682241923232180,https://x.com/typeclonghouse/status/1974682241923232180,2025-10-05 03:45:08,actually video calling is annoying af and has no benefit over just voice calling,3,1,47,3070,,true
1974683033300337074,https://x.com/typeclonghouse/status/1974683033300337074,2025-10-05 03:48:17,the 4hl resumes,0,0,2,142,,false
1974683275722670166,https://x.com/typeclonghouse/status/1974683275722670166,2025-10-05 03:49:15,"also you can't multitask as much, or like if you just leave the phone somewhere and multitask what's even the point of the video",0,0,5,104,,false
1974696201586098366,https://x.com/typeclonghouse/status/1974696201586098366,2025-10-05 04:40:37,"yeah you don't have to test algo knowledge and stuff but there's far more it tells you like problem solving approach, communication, and collaboration",1,0,3,173,,false
1974696373527380460,https://x.com/typeclonghouse/status/1974696373527380460,2025-10-05 04:41:18,sooooo true,0,0,2,598,,false
1974697010755506508,https://x.com/typeclonghouse/status/1974697010755506508,2025-10-05 04:43:50,is this true,0,0,1,109,,false
1974852830902317157,https://x.com/typeclonghouse/status/1974852830902317157,2025-10-05 15:03:00,"too low, the women who we want reproducing the most make more than double that",1,0,16,1143,,true
1974855908263149989,https://x.com/typeclonghouse/status/1974855908263149989,2025-10-05 15:15:14,yeah,1,0,0,126,,false
1974856345934495949,https://x.com/typeclonghouse/status/1974856345934495949,2025-10-05 15:16:58,"i mean this actually sorta addresses the problem if you cap the salaries of would-be high earning females at 75k, then they don't end up making more than their male peers which increases male desirability",1,0,1,122,,false
1974859513108000894,https://x.com/typeclonghouse/status/1974859513108000894,2025-10-05 15:29:33,"i don't think staying home to chill for 75k a year is an enticing alternative for unmarried childless women... the reason ""girlboss"" is so attractive because it provides a sense of meaning and purpose while childless

do you have any other enticing alternatives?",1,0,0,57,,false
1974873293254688953,https://x.com/typeclonghouse/status/1974873293254688953,2025-10-05 16:24:19,☢️,0,0,1,33,,false
1974890827332960288,https://x.com/typeclonghouse/status/1974890827332960288,2025-10-05 17:33:59,"trvke, if you have a good body shape but just need to lose excess fat that's more attractive and easier to attain than if you're starting off skinny",1,0,5,806,,true
1974933294786699635,https://x.com/typeclonghouse/status/1974933294786699635,2025-10-05 20:22:44,i've known about this for at least a month now so yeah ur really old,1,0,2,154,,false
1974933585623929091,https://x.com/typeclonghouse/status/1974933585623929091,2025-10-05 20:23:53,"there's also a hand gesture

the whole premise of it being funny is that no one under the age of 20 gets it",2,0,1,43,,false
1974933640124780755,https://x.com/typeclonghouse/status/1974933640124780755,2025-10-05 20:24:06,*no one over the age of 20,0,0,1,32,,false
1974936746661138535,https://x.com/typeclonghouse/status/1974936746661138535,2025-10-05 20:36:27,going to my high school reunion and telling everyone I work for ICE,1,0,15,483,,false
1974937398489551154,https://x.com/typeclonghouse/status/1974937398489551154,2025-10-05 20:39:03,I've only had Blank Street Coffee once and I thought it was mid but I can't deny it smells good from outside,0,0,1,275,,false
1974940473270952067,https://x.com/typeclonghouse/status/1974940473270952067,2025-10-05 20:51:16,how do you even know that lol,2,0,7,2204,,false
1974941752344596883,https://x.com/typeclonghouse/status/1974941752344596883,2025-10-05 20:56:21,"""most people's feedback is good""",1,0,6,321,,false
1974960235195605133,https://x.com/typeclonghouse/status/1974960235195605133,2025-10-05 22:09:47,is dis true...,1,0,0,63,,false
1974973349781766180,https://x.com/typeclonghouse/status/1974973349781766180,2025-10-05 23:01:54,who's excited for 4 pm sunsets,3,0,2,301,,false
1974976350256841119,https://x.com/typeclonghouse/status/1974976350256841119,2025-10-05 23:13:49,kino,0,0,1,107,,false
1974976481710518733,https://x.com/typeclonghouse/status/1974976481710518733,2025-10-05 23:14:21,walking around with a camcorder in 2025 is one of the highest aura things you can do,1,0,7,831,,true
1974976717216510251,https://x.com/typeclonghouse/status/1974976717216510251,2025-10-05 23:15:17,even the word camcorder is such an anachronism,1,0,5,236,,false
