id,url,time,text,replies,retweets,likes,views,media,has_quote
1816954054712656283,https://x.com/xenocosmography/status/1816954054712656283,2024-07-26 21:49:38,I'm sure my French friends will be able to explain what the hell is going on.,18,13,276,13433,,false
1816960821165195402,https://x.com/xenocosmography/status/1816960821165195402,2024-07-26 22:16:31,"Episode One: The 2024 Olympics Opening Ceremony, White Pathological Ethnomasochism, and Civilizational Collapse",0,0,12,640,,false
1816964834552086934,https://x.com/xenocosmography/status/1816964834552086934,2024-07-26 22:32:28,The destiny of the English-Speaking Peoples always lies in the West. ...,3,6,118,5710,,true
1816965151591137366,https://x.com/xenocosmography/status/1816965151591137366,2024-07-26 22:33:44,... Mars Colonization counts as a western frontier for these purposes.,3,2,78,3251,,false
1816969994934321581,https://x.com/xenocosmography/status/1816969994934321581,2024-07-26 22:52:59,"Ironically, this might be the most biblical Olympics Opening Ceremony ever.",3,14,228,9480,,true
1816971927057236140,https://x.com/xenocosmography/status/1816971927057236140,2024-07-26 23:00:39,... Bypassing smug secular humanism to cut straight to Revelation-scripted Antichrist festivities.,4,14,122,3826,,false
1816976021859754187,https://x.com/xenocosmography/status/1816976021859754187,2024-07-26 23:16:56,Wild destiny disrespecting.,0,0,3,217,,false
