id,url,time,text,replies,retweets,likes,views,media,has_quote
1827528538842657211,https://x.com/xenocosmography/status/1827528538842657211,2024-08-25 02:08:52,"Q. Why are Anglos like Jews? 
A. Because they look like an utter historical write-off through religious decadence, but still Solemn Providence somehow steers them around. 
(Resilient business sense, i.e. pliability to The Invisible Hands, has a lot to do with it in both cases.)",1,0,10,401,,false
1827530079901200509,https://x.com/xenocosmography/status/1827530079901200509,2024-08-25 02:14:59,"It's not quite the whole of thinking, but it's getting there.",1,0,4,196,,false
1827530763891568674,https://x.com/xenocosmography/status/1827530763891568674,2024-08-25 02:17:42,"""What we call Wyrd is really the work of God about which He is busy every day."" 
-- King Alfred the Great",0,0,11,255,,false
1827532770765369823,https://x.com/xenocosmography/status/1827532770765369823,2024-08-25 02:25:41,Interesting if true.,1,0,0,85,,false
1827533314632397185,https://x.com/xenocosmography/status/1827533314632397185,2024-08-25 02:27:50,Getting to the end of the last word would make this demonstration more convincing.,0,0,4,307,,false
1827535212101955980,https://x.com/xenocosmography/status/1827535212101955980,2024-08-25 02:35:23,Based brain worms adequately emulate divine instruction (as Turing explained).,2,0,8,337,,false
1827536093694324771,https://x.com/xenocosmography/status/1827536093694324771,2024-08-25 02:38:53,Starting?,0,0,4,246,,false
1827536741307420902,https://x.com/xenocosmography/status/1827536741307420902,2024-08-25 02:41:27,"This is the single most significant HBD finding (and should be familiar to everyone). World politics makes no sense without it, Anglo domestic politics still less. <a href=""https://x.com/eyeslasho/status/1827340712125362423"">x.com/eyeslasho/status/18273…</a>",20,37,407,20841,,false
1827537011563229187,https://x.com/xenocosmography/status/1827537011563229187,2024-08-25 02:42:32,... Realistic anti-white racism should start here.,1,2,69,2385,,false
1827537977314025552,https://x.com/xenocosmography/status/1827537977314025552,2024-08-25 02:46:22,LOL moment for anyone who thinks the GOP is drifting right. (It's down to yesterday's Democrats against today's Democrats.),10,27,492,25698,,true
1827539774275776977,https://x.com/xenocosmography/status/1827539774275776977,2024-08-25 02:53:30,... There's exactly one racial group that thinks its utter planetary eradication would be fine actually.,3,2,84,2880,,false
1827542997464183251,https://x.com/xenocosmography/status/1827542997464183251,2024-08-25 03:06:19,"... It makes all the TDS hysteria even funnier, obviously. 
""You know what was literally pure Hitler and would totally destroy America beyond all prospect of recovery? The pre-millennial Democratic Party.""",1,3,129,3531,,false
1827543182768263629,https://x.com/xenocosmography/status/1827543182768263629,2024-08-25 03:07:03,"... I mean, it's not as if that is exactly wrong.",3,1,92,4771,,false
1827544534294864377,https://x.com/xenocosmography/status/1827544534294864377,2024-08-25 03:12:25,Classical Liberals worst affected.,0,0,1,174,,false
1827545991266128233,https://x.com/xenocosmography/status/1827545991266128233,2024-08-25 03:18:13,... We have to go back.,1,2,93,29580,,false
1827546665533714576,https://x.com/xenocosmography/status/1827546665533714576,2024-08-25 03:20:53,"Imagine a business who's corporate strategy was ""Let the best company win, even, or especially, if that's not us."" 
If it was Anglo enough, it might even think that was the best way to attune to The Invisible Hands.",2,0,17,799,,false
1827547784679202976,https://x.com/xenocosmography/status/1827547784679202976,2024-08-25 03:25:20,It's extraordinary.,1,0,5,144,,false
1827548234333728848,https://x.com/xenocosmography/status/1827548234333728848,2024-08-25 03:27:07,Time-Travel as the explicit election issue and you're black pilling?,1,0,25,1294,,false
1827549511977160925,https://x.com/xenocosmography/status/1827549511977160925,2024-08-25 03:32:12,"Good question, but ""The Second Law of Thermodynamics"" is the traditional answer.",0,1,6,323,,false
1827551566607405119,https://x.com/xenocosmography/status/1827551566607405119,2024-08-25 03:40:22,"... To tinker with a <a href=""/Steve_Sailer"" title=""Steve Sailer"">@Steve_Sailer</a>  joke, white people are completely unable to meet the market demand for racial supremacism.",1,0,68,2273,,false
1827560347659858336,https://x.com/xenocosmography/status/1827560347659858336,2024-08-25 04:15:15,Favorite obedient  AQ slave girl.,4,0,2,411,,false
1827562674936541575,https://x.com/xenocosmography/status/1827562674936541575,2024-08-25 04:24:30,"Pro-life grifters: ""Trump just casually obliterated my whole livelihood.""",1,0,53,1191,,false
1827597670921466222,https://x.com/xenocosmography/status/1827597670921466222,2024-08-25 06:43:34,I keep turning back from this because Hannibal Lecter is comparatively likable.,1,0,3,417,,false
1827601316241404008,https://x.com/xenocosmography/status/1827601316241404008,2024-08-25 06:58:03,Neoconservatism waving its hand at the back of the class.,2,4,98,4699,,true
1827605285667835966,https://x.com/xenocosmography/status/1827605285667835966,2024-08-25 07:13:50,They hate anything that suggests favoritism to one's own children.,2,0,22,389,,false
1827605926804660554,https://x.com/xenocosmography/status/1827605926804660554,2024-08-25 07:16:22,"Unironically think ""Cthulhu always swims left"" is inexcusably Cthulhuphobic.",10,5,176,7061,,false
