id,url,time,text,replies,retweets,likes,views,media,has_quote
1810850079563022603,https://x.com/xenocosmography/status/1810850079563022603,2024-07-10 01:34:37,"Amazing, but horrible (inaccessible) format.",1,0,6,306,,false
1810852527774003236,https://x.com/xenocosmography/status/1810852527774003236,2024-07-10 01:44:21,Is there a narrative which finds confirmation in this?,5,0,14,3069,,true
1810853614983729563,https://x.com/xenocosmography/status/1810853614983729563,2024-07-10 01:48:40,"""The U.S. academia has now concocted an absurd proposition that speaking and writing proper English is a form of white supremacy."" 
-- Confused Current-137 take.
<a href=""http://www.zerohedge.com/political/linguistic-white-supremacy-lefts-new-crusade-against-english-language"">zerohedge.com/political/ling…</a>",6,2,39,2467,,false
1810856846166540340,https://x.com/xenocosmography/status/1810856846166540340,2024-07-10 02:01:30,"Solemn promise to make a secure home (and convenient transit camp) for this stuff, by the end of the month.",1,1,9,393,,false
1810861035605164211,https://x.com/xenocosmography/status/1810861035605164211,2024-07-10 02:18:09,Finally.,2,2,89,4442,,true
1810861555191365684,https://x.com/xenocosmography/status/1810861555191365684,2024-07-10 02:20:13,I want to see the complete diagram now.,1,0,2,240,,false
1810868557904740860,https://x.com/xenocosmography/status/1810868557904740860,2024-07-10 02:48:03,Few have yet begun to guess what Beast Pulse is going to do to the culture.,1,1,6,523,,false
1810869014584852889,https://x.com/xenocosmography/status/1810869014584852889,2024-07-10 02:49:52,"So, pitiable submission. <a href=""https://x.com/BidenHQ/status/1810850700508709077"">x.com/BidenHQ/status/1810850…</a>",2,1,42,2838,,false
1810870059260142033,https://x.com/xenocosmography/status/1810870059260142033,2024-07-10 02:54:01,They can't think it sounds good.,0,0,4,127,,false
1810871006212329774,https://x.com/xenocosmography/status/1810871006212329774,2024-07-10 02:57:46,"The fact Sotomayor's private militia is gunning down black criminals IS NOT FUNNY! <a href=""https://x.com/disclosetv/status/1810734410062532695s"">x.com/disclosetv/status/1810…</a>",1,0,42,3153,,false
1810873387373187243,https://x.com/xenocosmography/status/1810873387373187243,2024-07-10 03:07:14,"Nina Power on the recent unpleasantness. <a href=""http://ninapower.substack.com/p/are-you-now-or-have-you-ever-been"">ninapower.substack.com/p/are…</a>",0,0,28,2056,,false
1810877067048738980,https://x.com/xenocosmography/status/1810877067048738980,2024-07-10 03:21:51,"This seems like an immensely important finding, but ...",4,1,70,5419,,true
1810878105042436574,https://x.com/xenocosmography/status/1810878105042436574,2024-07-10 03:25:59,... I have to wonder why homogeneous East Asian societies are falling off the demographic cliff first.,9,1,66,2568,,false
1811028783811469546,https://x.com/xenocosmography/status/1811028783811469546,2024-07-10 13:24:44,"The axis of irony, of course, is not the dead black car-thief, but left-liberal heroine Sotomayor.",1,1,4,153,,false
1811033260966752592,https://x.com/xenocosmography/status/1811033260966752592,2024-07-10 13:42:31,The Angelic Intercourse Necronomicon.,1,0,9,475,,false
1811158567258394707,https://x.com/xenocosmography/status/1811158567258394707,2024-07-10 22:00:26,"""It's been debunked"" is the left-liberal epistemological Great Wall.",0,0,23,390,,false
1811163728559362540,https://x.com/xenocosmography/status/1811163728559362540,2024-07-10 22:20:57,Extraordinary how many people seem -- or pretend -- to have difficulty seeing this.,0,0,12,282,,false
1811165591366955122,https://x.com/xenocosmography/status/1811165591366955122,2024-07-10 22:28:21,"First time ever there's an angelic reason to support Biden the NYT turns on him like a rabid honey-badger. <a href=""http://www.city-journal.org/article/the-new-york-times-fact-checks-biden"">city-journal.org/article/the…</a>",5,1,39,2556,,false
1811169077601407437,https://x.com/xenocosmography/status/1811169077601407437,2024-07-10 22:42:12,"Truly terrible argument. 
Policy can be vindicated by its positive (eugenic) effect upon intelligence, but to defend policy by appeal to the IQ of its supporters is an intelligence failure mode. ...",22,55,730,56195,,true
1811169360527917166,https://x.com/xenocosmography/status/1811169360527917166,2024-07-10 22:43:20,"... ""It has to be correct because smart people support it,"" has driven accelerating leftism since the dawn of history.",3,9,263,4234,,false
1811170030035345793,https://x.com/xenocosmography/status/1811170030035345793,2024-07-10 22:45:59,Exactly this.,1,0,10,190,,false
1811172296188731753,https://x.com/xenocosmography/status/1811172296188731753,2024-07-10 22:55:00,... Average intellectual corruption scales linearly with intelligence.,5,4,167,3121,,false
