id,url,time,text,replies,retweets,likes,views,media,has_quote
2004344511544414370,https://x.com/tszzl/status/2004344511544414370,2025-12-26 00:12:25,tbh I’ve forgotten the text of the story,2,0,14,932,,false
2004348020712989123,https://x.com/tszzl/status/2004348020712989123,2025-12-26 00:26:21,antitrust carnage,3,0,67,7728,,false
2004370331554009209,https://x.com/tszzl/status/2004370331554009209,2025-12-26 01:55:01,"in 2018 when intel were still the kings of silicon, they were quick to say that Moore’s law is dead where everybody else wasn’t. now that nvidia is the king of silicon, they’re saying Moore’s law is dead, while pat gelsinger of intel + everyone else is saying it’s alive",65,15,630,40859,,false
2004622652477252076,https://x.com/tszzl/status/2004622652477252076,2025-12-26 18:37:39,true but the transistors are also more useful and our civilization is richer and more reliant on them. have to adjust somehow,1,0,8,473,,false
2004626809615262163,https://x.com/tszzl/status/2004626809615262163,2025-12-26 18:54:10,antitrust carnage. overzealous antitrust both here and in brussels is destroying value for startups &amp; their employees and handicapping their negotiating ability. it is particularly an affront how courts in Europe can impede efficient capitalism in California,31,8,305,21348,,false
2004627340434039173,https://x.com/tszzl/status/2004627340434039173,2025-12-26 18:56:16,"RT @dril: age 0 (baby): I want my Dada .
age 25 (Millennial): I want my Data
Do you see how fucked this is?",0,20544,0,0,,false
2004633232323870741,https://x.com/tszzl/status/2004633232323870741,2025-12-26 19:19:41,,16,53,1572,53006,https://pbs.twimg.com/media/G9HjTS9W4AAfjQ9.jpg,false
2004672943176180185,https://x.com/tszzl/status/2004672943176180185,2025-12-26 21:57:29,the employees “left behind” in these deals are often well compensated despite the narratives,1,0,3,354,,false
2004678617914331320,https://x.com/tszzl/status/2004678617914331320,2025-12-26 22:20:02,"was too bearish in the middle of the year. thought it would require improvements beyond RL to get much further, but i was wrong. i hadn’t got to test claude code outside of toy environments but when codex got good and i tried it it became clear we’re solidly in the takeoff",62,37,1013,67561,,false
2004679033276285113,https://x.com/tszzl/status/2004679033276285113,2025-12-26 22:21:41,"RT @PalmerLuckey: Late last night, I received a final Christmas gift: official notification from the PRC Ministry of Foreign Affairs that I…",0,1205,0,0,,false
2004679841925529664,https://x.com/tszzl/status/2004679841925529664,2025-12-26 22:24:54,neo-Brandeisianism and its consequences have been a disaster for the human race,0,1,29,5729,,false
2004680714525311025,https://x.com/tszzl/status/2004680714525311025,2025-12-26 22:28:22,"RT @tez4d: ""Where is the voice that said altered carbon would free us from the cells of our flesh? Where are the visions that said we would…",0,8,0,0,,false
2004682921689690490,https://x.com/tszzl/status/2004682921689690490,2025-12-26 22:37:08,i believe slop is a metaphysical phenomenon that surrounds worship objects without cult value and therefore will persist forever,46,15,270,24992,,true
2004690336900415799,https://x.com/tszzl/status/2004690336900415799,2025-12-26 23:06:36,true,1,0,6,324,,false
2004698727387422991,https://x.com/tszzl/status/2004698727387422991,2025-12-26 23:39:56,"&gt;doing literally anything
&gt;seething about migrants
i hope you guys don’t live like this",48,24,742,32530,,true
2004699125489783271,https://x.com/tszzl/status/2004699125489783271,2025-12-26 23:41:31,The prejudice against Letter-Writers in general would disappear;,6,6,105,10152,https://pbs.twimg.com/media/G9IfOfhXwAAuB_V.jpg;https://pbs.twimg.com/media/G9IfOfgXIAArtHr.jpg;https://pbs.twimg.com/media/G9IfOfjXIAAPdqy.jpg,false
