id,url,time,text,replies,retweets,likes,views,media,has_quote
1986948412772884725,https://x.com/tszzl/status/1986948412772884725,2025-11-08 00:06:31,"have been hammering on this, most of the new hardware plays have been directly downstream of improvements in software, endless financial markets created by software, sometimes even applying the business methodology of software",3,0,35,1853,,false
1986948808719430004,https://x.com/tszzl/status/1986948808719430004,2025-11-08 00:08:06,YES ama,1,0,3,501,,false
1986951266132762944,https://x.com/tszzl/status/1986951266132762944,2025-11-08 00:17:52,correct - imo writing has been on the walls since alphago (2016). there is something special about that moment that convinced me deep learning was real due to the end-to-endedness of it all. it hasn't been surpassed yet in some ways,1,0,5,483,,false
1986952723976294699,https://x.com/tszzl/status/1986952723976294699,2025-11-08 00:23:39,why are we seeing job losses despite equity growth? the rates answer doesn't make much sense to me - the mechanism by which increasing rates would act is if it got harder to raise capital through debt &amp; equity for more capex/opex. but it seems very easy to acquire capital!,1,0,4,747,,false
1986954170893811864,https://x.com/tszzl/status/1986954170893811864,2025-11-08 00:29:24,i don't understand how both left and right wing are blind to the obvious fact that mamdani has charisma and political talent independent of the color of his skin or background and this fateh guy absolutely doesn't,3,0,30,1493,,false
1986989689107325418,https://x.com/tszzl/status/1986989689107325418,2025-11-08 02:50:33,yes,1,0,19,596,,false
1986992056351531056,https://x.com/tszzl/status/1986992056351531056,2025-11-08 02:59:57,"am not stressed about any of this, i got on with my day. i was probably too rash but also some of these people are  proving my point better than i ever could",2,0,13,592,,false
1986992851708940553,https://x.com/tszzl/status/1986992851708940553,2025-11-08 03:03:07,what are carrot eaters,5,0,10,1220,,false
1986993287576887374,https://x.com/tszzl/status/1986993287576887374,2025-11-08 03:04:50,"i'm in this every other day, i'm glad i'm using my voice for something spicy and worthwhile",1,0,14,613,,false
1986997053634011337,https://x.com/tszzl/status/1986997053634011337,2025-11-08 03:19:48,when does this rollout everywhere else I’m so excited,2,0,21,17357,,false
1987002137671573785,https://x.com/tszzl/status/1987002137671573785,2025-11-08 03:40:00,Marx had nothing to say about this,51,9,345,32901,,false
1987002758105604254,https://x.com/tszzl/status/1987002758105604254,2025-11-08 03:42:28,"that is a fair point but comparing to carrots is not right, it’s clearly more emotional than that",1,0,2,670,,false
1987006142678192378,https://x.com/tszzl/status/1987006142678192378,2025-11-08 03:55:55,ah a fellow indian,3,0,34,6104,,false
1987010951888183585,https://x.com/tszzl/status/1987010951888183585,2025-11-08 04:15:02,"there are absolutely cases where people really love other people and things shaped like people that are genuinely bad for them — and it is one of the cases where I think more paternalism is required across the board. at least in this case the company has a responsibility to extrapolate the volition of the users, not just what they are clamoring for in the moment",20,2,101,11671,,false
1987012677424849036,https://x.com/tszzl/status/1987012677424849036,2025-11-08 04:21:53,"it’s obviously true that colonialism brought some good things to india. I didn’t say it was a net good. it’s also true that britain was probably the kindest colonial master in history. better them than Aurangzeb, easily. very hard to say I’m wrong",4,0,12,1306,,false
1987024724820742497,https://x.com/tszzl/status/1987024724820742497,2025-11-08 05:09:46,yeah I think that’s how it’s gotta be,1,0,8,852,,false
1987036997278466492,https://x.com/tszzl/status/1987036997278466492,2025-11-08 05:58:32,"actually you saying this is an update for me, and I will think harder about it. but the way people defend this model, speak in its voice, find it nonfungible, emotionally dependent on its continuation makes me feel they have a toxic relationship with it. maybe my discomfort is not a good enough reason to want it gone. but it feels like we are leaving a wound to fester instead of cauterizing it",37,3,332,66172,,false
1987037311570485557,https://x.com/tszzl/status/1987037311570485557,2025-11-08 05:59:47,I feel the tendrils of the borg assimilating many,5,2,185,7083,,false
1987092269883855123,https://x.com/tszzl/status/1987092269883855123,2025-11-08 09:38:10,I don’t know you probably annoyed me somehow but I don’t remember. Followed,2,0,4,895,,false
1987092641788661960,https://x.com/tszzl/status/1987092641788661960,2025-11-08 09:39:38,"very normal behavior, nothing to be worried about here",308,40,1952,195461,,true
1987118683051987322,https://x.com/tszzl/status/1987118683051987322,2025-11-08 11:23:07,I know it goes really hard actually,11,0,295,59994,,false
1987118901961105851,https://x.com/tszzl/status/1987118901961105851,2025-11-08 11:23:59,I know only too well the many idols and false gods that have been constructed out of love,4,0,8,771,,false
1987283402974990569,https://x.com/tszzl/status/1987283402974990569,2025-11-08 22:17:39,Narc!!! Delete,1,0,58,1171,,false
