id,url,time,text,replies,retweets,likes,views,media,has_quote
1977890732808769860,https://x.com/tszzl/status/1977890732808769860,2025-10-14 00:14:32,"if I quit my job the technological singularity would commence. if my whole company imploded the technological singularity would commence. 

as far as I’m concerned you are like a guy who wishes the G constant of the universe was different or that the sun won’t expand and cook the earth in hundreds of millions of years and will say so

as long as i am here and i am chosen I will make locally optimal choices and advocate for obviously good things 

if you have something new, a technical alignment idea, or a new governance mechanism to ensure a better superintelligence future that would be plausible even in science fiction, you should make it known

if you think i don’t care, you are reading my posts selectively. antagonizing me or wishing I was more depressed about the state of things is not going to lead to a better future",5,1,42,2783,,false
1977891343465914628,https://x.com/tszzl/status/1977891343465914628,2025-10-14 00:16:58,"jax has a really steep learning curve but reading some PhD researchers 2017 hairball tensorflow code (before eager, before chatgpt, no keras) is enough to send without an iron will into paroxysms",3,1,9,2008,,false
1977891612052406704,https://x.com/tszzl/status/1977891612052406704,2025-10-14 00:18:02,"i wasn’t even a bad systems programmer, i taught operating systems in college. just required gaining confidence and pain tolerance",0,0,5,381,,false
1977914774550946196,https://x.com/tszzl/status/1977914774550946196,2025-10-14 01:50:04,lol,0,0,40,2913,,false
1977932349280022756,https://x.com/tszzl/status/1977932349280022756,2025-10-14 02:59:54,i think people need to internalize the downsides and failures of singapore more deeply to talk themselves off the ledge of midwit technocratic-authoritarianism,1,0,8,688,,false
1977934684840726865,https://x.com/tszzl/status/1977934684840726865,2025-10-14 03:09:11,imo everyone adapts much more quickly than they think they will,3,0,3,260,,false
1977953087538229687,https://x.com/tszzl/status/1977953087538229687,2025-10-14 04:22:19,"mcdonals nesr me 
- Sent from my iPad",43,28,742,42989,,false
1977967006197678197,https://x.com/tszzl/status/1977967006197678197,2025-10-14 05:17:37,just remember we’re posting in the kali yuga of twitter,88,60,1096,73750,,false
1977978281673757008,https://x.com/tszzl/status/1977978281673757008,2025-10-14 06:02:26,that's true about me,1,0,7,588,,false
1977980401437352064,https://x.com/tszzl/status/1977980401437352064,2025-10-14 06:10:51,"this is something true that i believe, it's not a posture or talking point",1,0,5,334,,false
