id,url,time,text,replies,retweets,likes,views,media,has_quote
1631921371528790016,https://x.com/LandsharkRides/status/1631921371528790016,2023-03-04 07:35:49,"Apparently this year they finally cut ours, one day I will have one again",1,0,16,1371,,false
1631922117024313346,https://x.com/LandsharkRides/status/1631922117024313346,2023-03-04 07:38:47,Nomognomy? I am not the man to ask for this type of stuff I barely speak English,0,0,0,46,,false
1631922225140977665,https://x.com/LandsharkRides/status/1631922225140977665,2023-03-04 07:39:12,Peat's article on his website,1,0,1,56,,false
1631922799836110850,https://x.com/LandsharkRides/status/1631922799836110850,2023-03-04 07:41:29,!!!,0,0,1,52,,false
1631929807440101376,https://x.com/LandsharkRides/status/1631929807440101376,2023-03-04 08:09:20,Neon Genesis Evangelion,5,0,166,11078,https://pbs.twimg.com/media/FqXHeb-WYAA9j8w.png,false
1631932181869125632,https://x.com/LandsharkRides/status/1631932181869125632,2023-03-04 08:18:46,Northern Territory greentext,8,0,158,10269,https://pbs.twimg.com/media/FqXJncxXgAEjdyS.png,false
1631956920960516098,https://x.com/LandsharkRides/status/1631956920960516098,2023-03-04 09:57:04,Basically all online discussion about the future is easier to understand if you imagine it as a bunch of Millennials debating with each other if pet rocks will replace dogs or like if people will stop having families because toy baby dolls exist,3,0,202,8801,,false
1631957252457283587,https://x.com/LandsharkRides/status/1631957252457283587,2023-03-04 09:58:23,Most normies are in a genuinely profound state of delusion,2,0,117,4486,,false
1631976087218520064,https://x.com/LandsharkRides/status/1631976087218520064,2023-03-04 11:13:14,"My mother told me that I ""look like Angela Davis"" (?)",8,0,94,8096,,false
1631976304051355649,https://x.com/LandsharkRides/status/1631976304051355649,2023-03-04 11:14:06,"I should shave my hair off again, Zyzz mode is not for me",7,0,45,4887,,false
1632052423266033666,https://x.com/LandsharkRides/status/1632052423266033666,2023-03-04 16:16:34,Buying a suit from aliexpress,6,0,117,6482,,false
1632053528083550213,https://x.com/LandsharkRides/status/1632053528083550213,2023-03-04 16:20:57,Government appointed girlfriends are unironically real but they only give you one if you get really deep into conspiracy theories or revisionism that undermines the US army  because it's cheaper than actually assassinating you,12,0,386,13535,,false
1632055721670897666,https://x.com/LandsharkRides/status/1632055721670897666,2023-03-04 16:29:40,There was one insanely autistic 9/11 truther chud engineer and they just hired him a hot 20 year old intelligence service agent gf  to tell him how speaking out is dangerous etc. and eventually he decided spending time with her is more fun than bringing the government to justice,2,0,200,6196,,false
1632056701179273217,https://x.com/LandsharkRides/status/1632056701179273217,2023-03-04 16:33:34,"Cheaper than a bullet because no one can later say ""look, they offed him for saying the truth.."" In the same way narcotics are more effective in extracting information than torture. I guess they keep the more hardcore stuff for idealist types who refuse to just roll with the flow",3,0,140,4832,,false
