id,url,time,text,replies,retweets,likes,views,media,has_quote
1863744694452158749,https://x.com/coldhealing/status/1863744694452158749,2024-12-03 00:38:56,me too,1,0,4,222,,false
1863745177803788398,https://x.com/coldhealing/status/1863745177803788398,2024-12-03 00:40:51,isn't the average upper middle class 60 year old a multimillionaire,1,0,4,856,,false
1863757507870572586,https://x.com/coldhealing/status/1863757507870572586,2024-12-03 01:29:51,,1,0,1,574,,true
1863759307688263911,https://x.com/coldhealing/status/1863759307688263911,2024-12-03 01:37:00,just checked my linkedin for the first time in months and some guy who i replied to the last time i opened the app had repeatedly messaged me for weeks after eventually offering me $100 for 15 minutes of my time,2,0,56,5657,https://pbs.twimg.com/media/Gd1nNq8WMAA33A3.jpg,false
1863759856882045373,https://x.com/coldhealing/status/1863759856882045373,2024-12-03 01:39:11,she's an artist people just don't get it yet,1,1,98,19677,,false
1863762222285050125,https://x.com/coldhealing/status/1863762222285050125,2024-12-03 01:48:35,i can't give any spoilers for my autofictional coming of age novel,1,0,2,230,,false
1863961518334734524,https://x.com/coldhealing/status/1863961518334734524,2024-12-03 15:00:31,"wow i've never seen the egg hanging on quite this tenuously, love it",0,0,2,192,,false
1863961706340237316,https://x.com/coldhealing/status/1863961706340237316,2024-12-03 15:01:16,los angeles scares me,0,0,6,615,,false
1863965874530533429,https://x.com/coldhealing/status/1863965874530533429,2024-12-03 15:17:49,colorado experienced population growth after the invention of the internet because it isn't actually fun to live there but the big rocks look good in pictures on a screen,15,9,397,26030,,false
1863966238143066387,https://x.com/coldhealing/status/1863966238143066387,2024-12-03 15:19:16,i really like this image,0,0,3,287,,false
1863973729065210134,https://x.com/coldhealing/status/1863973729065210134,2024-12-03 15:49:02,"there's an entire genre of post like ""look at how gross/pathetic this woman is for making porn of herself"" that algorithmically relies on reposting the porn. serves as porn you can get while shielding yourself from admitting you're looking at porn. simply observing moral decline",8,2,179,10665,,false
1863976571763122316,https://x.com/coldhealing/status/1863976571763122316,2024-12-03 16:00:20,i will soon i need to see the big rocks for myself in 2025,0,0,9,1052,,false
1863986262828286013,https://x.com/coldhealing/status/1863986262828286013,2024-12-03 16:38:50,oh to be a 21yo premed student listening to the steve sailer red scare episode while doing her at-home youtube tutorial pilates routine,1,3,126,7921,,false
1863987944446394847,https://x.com/coldhealing/status/1863987944446394847,2024-12-03 16:45:31,i don't like them either but i push through and eat them anyways,1,0,2,366,,false
1863991781576097803,https://x.com/coldhealing/status/1863991781576097803,2024-12-03 17:00:46,i learned this from playing among us,1,1,7,543,,false
1864000173753405670,https://x.com/coldhealing/status/1864000173753405670,2024-12-03 17:34:07,i found an apartment in new york city that i really like but the current renter wants me to buy all of his furniture for $3000 if i want to take over his lease. i feel like i always end up in these sorts of situations,11,0,87,9351,,false
1864001515163111516,https://x.com/coldhealing/status/1864001515163111516,2024-12-03 17:39:27,if it works out i'll send it,0,0,2,478,,false
1864002710338461991,https://x.com/coldhealing/status/1864002710338461991,2024-12-03 17:44:12,"the defensive ""lol"" here tells a different story",1,0,29,860,,false
1864007228702732416,https://x.com/coldhealing/status/1864007228702732416,2024-12-03 18:02:09,honestly it's not bad it's like amazon furniture but it's nice,1,0,3,459,,false
1864029018674155980,https://x.com/coldhealing/status/1864029018674155980,2024-12-03 19:28:44,,10,24,482,43607,https://pbs.twimg.com/media/Gd5cgYBXwAAUtli.jpg,false
1864034000542568886,https://x.com/coldhealing/status/1864034000542568886,2024-12-03 19:48:32,wow,0,0,2,458,,false
1864042660257837167,https://x.com/coldhealing/status/1864042660257837167,2024-12-03 20:22:57,i successfully negotiated him down to $2800,2,0,76,4541,https://pbs.twimg.com/media/Gd5o621WMAAatH5.jpg,false
1864056802880503966,https://x.com/coldhealing/status/1864056802880503966,2024-12-03 21:19:08,my boss thinks i might be going to sf to look for a new job so he's being really nice to me. it's like when your gf goes on a girl's trip to cabo,2,2,184,8691,,false
1864060755441565746,https://x.com/coldhealing/status/1864060755441565746,2024-12-03 21:34:51,me crafting my posts,0,0,11,750,https://pbs.twimg.com/media/Gd55YG4XQAAUVS9.jpg,false
1864062960278077938,https://x.com/coldhealing/status/1864062960278077938,2024-12-03 21:43:37,as a statistics lover i loved this,1,0,0,576,,false
1864076519473086644,https://x.com/coldhealing/status/1864076519473086644,2024-12-03 22:37:29,"isn't ""canadian healthcare"" a euphemism for something else nowadays",2,2,146,16837,,false
1864077936212467856,https://x.com/coldhealing/status/1864077936212467856,2024-12-03 22:43:07,"cnn budget so low nowadays that they can't even afford someone to tell ana that hunter debutts isn't a real person. might as well get your news from s*b****k at this point, at least they're used to doing it alone",0,0,9,608,,false
1864081600880759264,https://x.com/coldhealing/status/1864081600880759264,2024-12-03 22:57:41,they should leave the 3 point line where it is and change 3 pointers to be worth 2.7 points,0,0,1,274,,false
