id,url,time,text,replies,retweets,likes,views,media,has_quote
1530011877530488832,https://x.com/keshinhymns/status/1530011877530488832,2022-05-27 02:23:52,"responding to messages on the gc on your tl , incredible",1,0,2,0,,false
1530011945369145344,https://x.com/keshinhymns/status/1530011945369145344,2022-05-27 02:24:08,it’s all just a performance,1,0,1,0,,false
1530012775187030016,https://x.com/keshinhymns/status/1530012775187030016,2022-05-27 02:27:26,surprised you have a drivers license tbh,1,0,0,0,,false
1530014209693560833,https://x.com/keshinhymns/status/1530014209693560833,2022-05-27 02:33:08,"those are two of the reasons, yea",1,0,0,0,,false
1530015040182530048,https://x.com/keshinhymns/status/1530015040182530048,2022-05-27 02:36:26,"real talk all you need to know for ml is 

- vectors are lists of numbers 
- matrices are just functions on vectors 
- you can measure how the functions effect vectors with things like eigenvalues 
- if something is not a line, make it a line 
- increase your dimension as needed",0,0,1,0,,false
1530029093449740289,https://x.com/keshinhymns/status/1530029093449740289,2022-05-27 03:32:17,idk it was just a feeling,0,0,0,0,,false
1530042378815385600,https://x.com/keshinhymns/status/1530042378815385600,2022-05-27 04:25:04,,2,0,2,0,https://pbs.twimg.com/media/FTvNbx9VEAAeIl2.jpg,true
1530209372005187591,https://x.com/keshinhymns/status/1530209372005187591,2022-05-27 15:28:38,Cheat on her,0,0,0,0,,false
1530215824060841984,https://x.com/keshinhymns/status/1530215824060841984,2022-05-27 15:54:17,how can I (safely) tell my girlfriend that I think she should get bangs,3,0,10,0,,false
1530216103787388928,https://x.com/keshinhymns/status/1530216103787388928,2022-05-27 15:55:23,Nah if they’re models they’re going under the skin for sure,0,0,1,0,,false
1530306087609438208,https://x.com/keshinhymns/status/1530306087609438208,2022-05-27 21:52:57,she already knows I think zooey deschanel is hot we listen to ginseng strip together,0,0,1,0,,false
1530306191359766528,https://x.com/keshinhymns/status/1530306191359766528,2022-05-27 21:53:22,"she is a girl, yes",1,0,0,0,,false
