id,url,time,text,replies,retweets,likes,views,media,has_quote
1520993961220861953,https://x.com/keshinhymns/status/1520993961220861953,2022-05-02 05:09:53,True story I hated using qualia but now use it frequently because I’m inspired by your framing of it,1,0,2,0,,false
1520996392566542336,https://x.com/keshinhymns/status/1520996392566542336,2022-05-02 05:19:33,Dyou remember roon’s deleted tweet?,0,0,1,0,,false
1521053344814362624,https://x.com/keshinhymns/status/1521053344814362624,2022-05-02 09:05:51,Based,0,0,0,0,,false
1521181215725735936,https://x.com/keshinhymns/status/1521181215725735936,2022-05-02 17:33:58,big if true,0,0,0,0,,true
1521181291038732288,https://x.com/keshinhymns/status/1521181291038732288,2022-05-02 17:34:16,This shit made in ms paint fr,0,0,1,0,,true
1521184392160317440,https://x.com/keshinhymns/status/1521184392160317440,2022-05-02 17:46:35,strokes meets king gizzard,0,0,0,0,https://pbs.twimg.com/media/FRxVJIvUUAEio_v.jpg;https://pbs.twimg.com/media/FRxVJIzVkAEFSS4.jpg,false
1521186542630236162,https://x.com/keshinhymns/status/1521186542630236162,2022-05-02 17:55:08,You can only quickly access as many memes as will fit in your short term memory. This is justice.,1,0,1,0,,false
1521194765093531648,https://x.com/keshinhymns/status/1521194765093531648,2022-05-02 18:27:49,try googling a (genuine) conspiracy theory and duck duck go it—pretty close results right? Now how it used to be,1,0,3,0,,false
1521199445542465536,https://x.com/keshinhymns/status/1521199445542465536,2022-05-02 18:46:24,targeted tweet,0,0,0,0,,true
1521245791251099648,https://x.com/keshinhymns/status/1521245791251099648,2022-05-02 21:50:34,I once gave my sister an eight of chocolate covered shrooms and she went to New York and a rat ate them,1,0,1,0,,false
