id,url,time,text,replies,retweets,likes,views,media,has_quote
1544956160440090626,https://x.com/keshinhymns/status/1544956160440090626,2022-07-07 08:07:07,"CEOs like this should be extradited for treason, to the Philippines probably",0,0,1,0,,true
1545085211234299905,https://x.com/keshinhymns/status/1545085211234299905,2022-07-07 16:39:55,Great tweet,0,0,1,0,,false
1545096718441537538,https://x.com/keshinhymns/status/1545096718441537538,2022-07-07 17:25:38,I have fomo for events long passed,0,0,1,0,,false
1545109817886269441,https://x.com/keshinhymns/status/1545109817886269441,2022-07-07 18:17:41,how are the cool kids wasting their time these days,0,0,0,0,,false
1545172403046584320,https://x.com/keshinhymns/status/1545172403046584320,2022-07-07 22:26:23,thanks cia,0,0,0,0,,false
