id,url,time,text,replies,retweets,likes,views,media,has_quote
1482619398770679810,https://x.com/keshinhymns/status/1482619398770679810,2022-01-16 07:43:05,What the fuck are you saying,1,0,0,0,,false
1482619547261698050,https://x.com/keshinhymns/status/1482619547261698050,2022-01-16 07:43:40,Only teach python and java3 everything else is. A footnote,0,0,1,0,,false
1482619642057150466,https://x.com/keshinhymns/status/1482619642057150466,2022-01-16 07:44:03,Felt,1,0,1,0,,false
1482619682515390464,https://x.com/keshinhymns/status/1482619682515390464,2022-01-16 07:44:12,Felt,0,0,0,0,,false
1482620075173502980,https://x.com/keshinhymns/status/1482620075173502980,2022-01-16 07:45:46,"White girls love bi men 

Dye ur hair and get piercings lads if ur tryna get laid",1,0,4,0,,false
1482620730021797891,https://x.com/keshinhymns/status/1482620730021797891,2022-01-16 07:48:22,"Unsure if this is the mathetamical definition of derangement or not

Either way, banger",0,0,1,0,,false
1482620796509908992,https://x.com/keshinhymns/status/1482620796509908992,2022-01-16 07:48:38,Felt as fuck,0,0,2,0,,false
1482621344122486788,https://x.com/keshinhymns/status/1482621344122486788,2022-01-16 07:50:48,By virtue of you being anonymous I now associate your voice with this character on tiktok,1,0,0,0,,false
1482621957195501570,https://x.com/keshinhymns/status/1482621957195501570,2022-01-16 07:53:15,On god I’m the marlin parker of getting cash,0,0,0,0,,false
1482622442140934145,https://x.com/keshinhymns/status/1482622442140934145,2022-01-16 07:55:10,Currently I will retweet any content concerning the zigzag game,0,0,0,0,,false
1482626064018919424,https://x.com/keshinhymns/status/1482626064018919424,2022-01-16 08:09:34,"Is the bell curve 

Incel.    Sex Haver.       Chad",0,0,1,0,,false
1482781293901320193,https://x.com/keshinhymns/status/1482781293901320193,2022-01-16 18:26:23,Good morning Ching n Chong is a great start to a cumtown bit,1,0,0,0,,false
