id,url,time,text,replies,retweets,likes,views,media,has_quote
1655748436627451905,https://x.com/Outsideness/status/1655748436627451905,2023-05-09 01:36:04,"Feature, not bug. Phased cryptic outsideness replacing ideological direction.",0,0,9,984,,false
1655750463097126912,https://x.com/Outsideness/status/1655750463097126912,2023-05-09 01:44:07,"If this amusement park was libertarian utopia, your preferences would matter a lot. As it is, you get the wild ride. Buckle in.",1,0,1,220,,false
1655772367719677952,https://x.com/Outsideness/status/1655772367719677952,2023-05-09 03:11:09,The sacred darkness of singularity is hard to sketch.,1,0,9,569,,false
1655773192516935680,https://x.com/Outsideness/status/1655773192516935680,2023-05-09 03:14:26,How do roller-coasters even work?,1,0,14,2268,,false
1655775083695144960,https://x.com/Outsideness/status/1655775083695144960,2023-05-09 03:21:57,"Completely wrong. Maybe L/Acc types were like that, nobody else. U/Acc defines itself exclusively by not doing it.",0,0,1,277,,false
1655775523354599424,https://x.com/Outsideness/status/1655775523354599424,2023-05-09 03:23:42,"Sanest voice on this hell-site by a considerable margin, you're just too mad to see it.",14,13,308,24752,,false
1655775804364554241,https://x.com/Outsideness/status/1655775804364554241,2023-05-09 03:24:49,"Basic numeracy is ""psychosis"" now.",2,3,66,4532,,false
1655777294772740099,https://x.com/Outsideness/status/1655777294772740099,2023-05-09 03:30:44,"Deemed by who? 
-- Racist twitter &lt;5
-- Nice White People &gt;&gt;15",3,1,55,2630,,false
1655780381088423936,https://x.com/Outsideness/status/1655780381088423936,2023-05-09 03:43:00,"Aspirational whiteness without the morally-crippling niceness mutation. What could possibly go wrong? <a href=""https://www.axios.com/2022/03/10/rise-white-nationalist-hispanics-latinos"">axios.com/2022/03/10/rise-wh…</a>",17,15,223,30489,,false
1655783314882437120,https://x.com/Outsideness/status/1655783314882437120,2023-05-09 03:54:39,"That's the T-shirt progressives would wear if they hadn't backed themselves into a corner. 
(Now they're screwed.)",1,0,16,1434,,false
1655785972812902401,https://x.com/Outsideness/status/1655785972812902401,2023-05-09 04:05:13,"If things seem to have become a lot more entertaining recently, it's because Great Replacement has reached the 'begin purging pathological altruism out of the system hard' stage.",16,37,432,48260,,false
1655789417695412225,https://x.com/Outsideness/status/1655789417695412225,2023-05-09 04:18:54,"Better than ever, by any sensible criteria.",0,0,3,260,,false
1655903901017620480,https://x.com/Outsideness/status/1655903901017620480,2023-05-09 11:53:49,Prole speak. You can usually work out what they're trying to say eventually.,0,0,3,586,,false
1655913333449535490,https://x.com/Outsideness/status/1655913333449535490,2023-05-09 12:31:18,Have to agree that there's nothing even imaginably non-white about a torrent of Zapotec blood running through one's family tree.,1,0,16,1007,,false
1655917800303521793,https://x.com/Outsideness/status/1655917800303521793,2023-05-09 12:49:03,Raising AI in a brutally competitive landscape is the only way to keep it honest.,1,0,19,497,,false
1655918519987367936,https://x.com/Outsideness/status/1655918519987367936,2023-05-09 12:51:55,"They're probably too incompetent to get us all killed, but it's not as if they aren't trying.",4,0,25,1609,,false
1655920489145958401,https://x.com/Outsideness/status/1655920489145958401,2023-05-09 12:59:44,Except there's a horizon beyond which you cannot see because synthetic superintelligence quasi-punctually blots out historical intelligibility.,2,0,15,1739,,false
1655925017144619009,https://x.com/Outsideness/status/1655925017144619009,2023-05-09 13:17:44,No. Thirty-seven book ideas with higher priority.,0,0,5,920,,false
1655925413829308416,https://x.com/Outsideness/status/1655925413829308416,2023-05-09 13:19:18,This is going to be the entire American 'national conversation' by 2048.,0,0,15,862,,false
1655938268100452364,https://x.com/Outsideness/status/1655938268100452364,2023-05-09 14:10:23,"Not exactly on point, but pretty good. <a href=""https://x.com/davidrkadler/status/1655571455503998979?s=20"">x.com/davidrkadler/status/16…</a>",4,0,27,3203,,false
1655955601036574725,https://x.com/Outsideness/status/1655955601036574725,2023-05-09 15:19:16,Standard Elfphobic lunacy.,3,7,123,5153,,false
1655956064783695875,https://x.com/Outsideness/status/1655956064783695875,2023-05-09 15:21:06,"""Spawn multitudes and select hard"" is politically unsellable. So apocalypse it is.",11,11,100,12815,,false
