id,url,time,text,replies,retweets,likes,views,media,has_quote
1414044624159608833,https://x.com/Outsideness/status/1414044624159608833,2021-07-11 02:11:24,"Schizophrenia today. <a href=""https://www.unz.com/isteve/globe-mail-black-men-are-more-psychotic-whites-therefore-must-be-at-fault/"">unz.com/isteve/globe-mail-bl…</a>",4,4,74,0,,false
1414044892351762432,https://x.com/Outsideness/status/1414044892351762432,2021-07-11 02:12:28,"... ""Isn't this the madhouse you always wanted?"" Lemur taunting.",1,2,35,0,,false
1414045477876555778,https://x.com/Outsideness/status/1414045477876555778,2021-07-11 02:14:48,... From Capitalism and Schizophrenia to Racism and Schizophrenia in one easy degeneration wave.,1,0,39,0,,false
1414045569266245634,https://x.com/Outsideness/status/1414045569266245634,2021-07-11 02:15:10,So good.,0,1,3,0,,false
1414049203307769868,https://x.com/Outsideness/status/1414049203307769868,2021-07-11 02:29:36,"... Sailer's commentary is on every single point the non-psychotic take, and it just seems weird -- as if it comes from Mars, or something. ...",1,0,23,0,,false
1414049491489935361,https://x.com/Outsideness/status/1414049491489935361,2021-07-11 02:30:45,"... The Sailer meta-narrative, that Western psychiatry has pretty much fully assimilated itself to psychosis at this stage, looks unassailable.",2,2,45,0,,false
1414049803273523205,https://x.com/Outsideness/status/1414049803273523205,2021-07-11 02:31:59,"... If you want to know how lunatics think, ask a psychiatrist for their own most sincere opinions.",4,15,80,0,,false
1414059070152056832,https://x.com/Outsideness/status/1414059070152056832,2021-07-11 03:08:48,... Central task of Western psychiatry 2021: Contribute professional expertise to the maximum elaboration of paranoid-schizophrenic persecution fantasies.,4,4,35,0,,false
1414059400080203780,https://x.com/Outsideness/status/1414059400080203780,2021-07-11 03:10:07,"... Model diagnosis: ""Patient had the misfortune to be the Messiah and had been subsequently reincarnated both as Napoleon and Lenin, so his sense of persecution was clearly fully justified.""",0,2,42,0,,false
1414062107859972096,https://x.com/Outsideness/status/1414062107859972096,2021-07-11 03:20:53,"'Breathing' isn't instrumental enough. It's more: ""The link between people not doing what I want -- especially giving me money -- and schizophrenia.""",0,0,5,0,,false
1414063917685370883,https://x.com/Outsideness/status/1414063917685370883,2021-07-11 03:28:04,"* Waves gun unsteadily, sweating profusely * 
""Hand over all your words!""",2,1,27,0,,false
1414141874705559555,https://x.com/Outsideness/status/1414141874705559555,2021-07-11 08:37:51,"The coordination fiasco that is contemporary Western society in a nut shell. <a href=""https://x.com/a_centrism/status/1414103625014579200?s=20"">x.com/a_centrism/status/1414…</a> ...",5,14,117,0,,false
1414142096034861058,https://x.com/Outsideness/status/1414142096034861058,2021-07-11 08:38:43,... That people can't sort things out better than this is so deeply pathetic it's almost comical.,4,3,82,0,,false
