id,url,time,text,replies,retweets,likes,views,media,has_quote
1702519610359296132,https://x.com/Outsideness/status/1702519610359296132,2023-09-15 03:08:01,"""The Judge is dead."" -- Some Kraut.",0,0,1,1677,,false
1702522698164047959,https://x.com/Outsideness/status/1702522698164047959,2023-09-15 03:20:17,Typical 2023 Dem / mainstream GOP voter.,4,0,53,10876,,true
1702527467196494303,https://x.com/Outsideness/status/1702527467196494303,2023-09-15 03:39:14,"The judging just migrated to meta-judging, and then remained there smugly. ...",1,1,13,272,,false
1702527909653848364,https://x.com/Outsideness/status/1702527909653848364,2023-09-15 03:40:59,"... ""Judgy people are THE WORST!"" (Not going to pretend to be immune to this myself.)",2,0,7,295,,false
1702528135928111582,https://x.com/Outsideness/status/1702528135928111582,2023-09-15 03:41:53,But he told them to quit the OnlyFans.,0,0,1,204,,false
1702534449869816038,https://x.com/Outsideness/status/1702534449869816038,2023-09-15 04:06:59,"Fast evolutionary forcing of high IQ, especially under conditions of constrained cranial volume, leads to an explosion of mental disorders. Humans are very stuck, and probably screwed.",0,4,15,730,,false
1702542805456072970,https://x.com/Outsideness/status/1702542805456072970,2023-09-15 04:40:11,"This ""Anyone averse to fascist economics is literally Hitler!"" argument is among the most historically inevitable thing ever.",7,6,104,17577,,true
1702543978544185812,https://x.com/Outsideness/status/1702543978544185812,2023-09-15 04:44:50,It's too your credit that you don't spend a lot of time hanging out in bondage dungeons.,1,0,6,552,,false
1702550047072895424,https://x.com/Outsideness/status/1702550047072895424,2023-09-15 05:08:57,"... Whenever I catch one of my own fat-finger typos now, rather than wincing, I say ""Reads like a subtle stylistic reference to BAP, which is cool!""",1,0,63,5601,,false
1702550481338532119,https://x.com/Outsideness/status/1702550481338532119,2023-09-15 05:10:41,How could anyone possibly think National Socialism was Left-wing?,6,0,21,2045,,false
1702551355993542812,https://x.com/Outsideness/status/1702551355993542812,2023-09-15 05:14:09,"... Combining your points, my sense of what's going on here is that, when for e.g. Mises savagely attacks Nazis for their Leftism, the Left response is (quite inevitably): ""OMG, Mises was Nazier than Nazi!""",1,0,11,663,,false
1702577270521807249,https://x.com/Outsideness/status/1702577270521807249,2023-09-15 06:57:08,"On the perennial ""What is Left/Right?"" question, Marx is at his best. Modernity is defined as the epoch in which radical liberalism transitions from the extreme Left to the extreme Right. Everything else (relevant to ideological categorization) follows from that. ...",11,20,201,26875,,false
1702578128210555004,https://x.com/Outsideness/status/1702578128210555004,2023-09-15 07:00:32,"... For instance, the old Tories, who drift through the eighteenth and nineteenth centuries into an alliance against the Whigs, end up on the Left. In America, GOPe and Woke Capital show what this looks like in a far more fundamentally liberal society. Mitt Romney.",6,5,96,9846,,false
1702609911933436314,https://x.com/Outsideness/status/1702609911933436314,2023-09-15 09:06:50,"With every year that passes, Kaczynski's wastage of his extraordinary capabilities on garbage-tier terrorism looks more idiotic.",11,22,264,14456,,false
1702735894078431532,https://x.com/Outsideness/status/1702735894078431532,2023-09-15 17:27:27,"Roughly half true, and the half not discussed enough (for self-evident reasons).",6,1,77,15236,,true
1702737108002283581,https://x.com/Outsideness/status/1702737108002283581,2023-09-15 17:32:16,... The other half of this -- the historical fact that we are not effectively forbidden from gnostic speculation -- is a gateway onto abysmal mystery.,2,4,48,6241,,false
1702737289837945095,https://x.com/Outsideness/status/1702737289837945095,2023-09-15 17:32:59,I doubt this is true.,2,0,3,543,,false
