id,url,time,text,replies,retweets,likes,views,media,has_quote
1329601356898832384,https://x.com/Outsideness/status/1329601356898832384,2020-11-20 01:44:00,"""If everyone in digital media is an under-fifty college graduate living in a big city, then it’s not that everyone in digital media is a far-left weirdo, but you do get drastically more far-left weirdness."" <a href=""https://www.slowboring.com/p/whats-wrong-with-the-media"">slowboring.com/p/whats-wrong…</a>",5,1,26,0,,false
1329613745778094080,https://x.com/Outsideness/status/1329613745778094080,2020-11-20 02:33:14,"Awkward for you ""real leftists"", I'm sure.",0,0,1,0,,false
1329621519027224576,https://x.com/Outsideness/status/1329621519027224576,2020-11-20 03:04:07,"Amazing. You complete your Gramscian home run through the commanding cultural institutions, and then moan about your enemies still listening to them.",1,0,3,0,,false
1329624125489377281,https://x.com/Outsideness/status/1329624125489377281,2020-11-20 03:14:29,"First morning I wake up thinking ""I need more communist shit in my life"" I'll be straight onto that.",0,0,3,0,,false
1329625042330681344,https://x.com/Outsideness/status/1329625042330681344,2020-11-20 03:18:07,Ironically enough there's a communism over-production crisis. ...,9,10,132,0,,false
1329625351580913665,https://x.com/Outsideness/status/1329625351580913665,2020-11-20 03:19:21,"... Appearance of door-to-door ""Why won't you buy my communism rather than that other communism?"" grifters is highly amusing.",5,4,66,0,,false
1329626918312808450,https://x.com/Outsideness/status/1329626918312808450,2020-11-20 03:25:35,Why would you think my support for the liberation of Capital has ever wavered?,1,0,9,0,,false
1329627508510113792,https://x.com/Outsideness/status/1329627508510113792,2020-11-20 03:27:55,"The desperate ones who accost you in the street are usually not that good at selling anything, of course.",0,0,4,0,,false
1329627938019393536,https://x.com/Outsideness/status/1329627938019393536,2020-11-20 03:29:38,"There's this spontaneous social institution that tells us what things are worth, you might have heard of it ...",3,0,5,0,,false
1329632978759163905,https://x.com/Outsideness/status/1329632978759163905,2020-11-20 03:49:40,"You've heard the Tale of the Lemurs? (It's quite compact.)
""Help us!"" the monkeys cried.
""No.""",1,3,8,0,,false
1329634371289006082,https://x.com/Outsideness/status/1329634371289006082,2020-11-20 03:55:12,Isn't that a question of strictly private and personal interest?,1,0,2,0,,false
1329655284562755586,https://x.com/Outsideness/status/1329655284562755586,2020-11-20 05:18:18,This tweet is why we still need communists.,15,7,102,0,,true
1329655602780356608,https://x.com/Outsideness/status/1329655602780356608,2020-11-20 05:19:34,"Yes, we only need like two or three.",4,0,12,0,,false
1329657485410529281,https://x.com/Outsideness/status/1329657485410529281,2020-11-20 05:27:03,Shuddering to think about the genocidal horrors taking place in aquariums.,9,1,69,0,,true
1329658657848496128,https://x.com/Outsideness/status/1329658657848496128,2020-11-20 05:31:42,"What macro would sound like in a sane world. <a href=""https://x.com/Anti_Gnostic/status/1329647342950227970?s=20"">x.com/Anti_Gnostic/status/13…</a>",2,4,27,0,,false
1329660293538955269,https://x.com/Outsideness/status/1329660293538955269,2020-11-20 05:38:12,“How in the hell does nature let this happen?”,0,0,5,0,,false
1329661171624943617,https://x.com/Outsideness/status/1329661171624943617,2020-11-20 05:41:41,"Either. ""Aquariums"" is better modern American Oecumenic English, IMHO.",1,0,1,0,,false
1329662610401230849,https://x.com/Outsideness/status/1329662610401230849,2020-11-20 05:47:24,"Makes me more sympathetic to his open borders commitments tbh. <a href=""https://x.com/ColeMoleson/status/1329654520796774400?s=20"">x.com/ColeMoleson/status/132…</a> ...",4,1,13,0,,false
1329662826433003520,https://x.com/Outsideness/status/1329662826433003520,2020-11-20 05:48:16,"... ""Anyone should be free to migrate anywhere, and then, when it all goes to shit, sell themselves into slavery.""",3,2,25,0,,false
1329664041577373702,https://x.com/Outsideness/status/1329664041577373702,2020-11-20 05:53:06,Have you seen any remotely convincing rationalizations for this? Or is it just harsh gaslight all the way?,3,0,11,0,,false
1329664552099692544,https://x.com/Outsideness/status/1329664552099692544,2020-11-20 05:55:07,"Ah, missed her gem.",0,0,0,0,,false
1329669380892811264,https://x.com/Outsideness/status/1329669380892811264,2020-11-20 06:14:19,"For perhaps 100 million people (maybe more) The Pause was seeing the election stolen live, luridly, right in front of their eyes, so you'd think TPTB would try to come up with a good story about it.",4,0,21,0,,false
1329673300704849920,https://x.com/Outsideness/status/1329673300704849920,2020-11-20 06:29:53,"... My liberal friends were just at the point of convincing me that exhibiting pygmies in zoo cages was a little off, when this happened. ""Slippery slope argument,"" I called after them as they slunk away, broken. Sad.",1,0,25,0,,false
1329708017646927872,https://x.com/Outsideness/status/1329708017646927872,2020-11-20 08:47:50,"When they talk it away among themselves it just neatly disappears, so what's the freaking problem? Then, within moments, they're onto massive denazification-style ""deprogramming"" operations.",0,0,4,0,,false
1329710024797478913,https://x.com/Outsideness/status/1329710024797478913,2020-11-20 08:55:49,"Everybody has shoveled all their chips onto the table, so it's a big moment.",1,0,8,0,,false
1329735524416819200,https://x.com/Outsideness/status/1329735524416819200,2020-11-20 10:37:08,Why is Bitcoin mocking efficient markets like this?,1,3,37,0,,true
1329776662293012481,https://x.com/Outsideness/status/1329776662293012481,2020-11-20 13:20:37,"Communism not working is, of course, feature not bug.",2,1,5,0,,false
1329781395984584706,https://x.com/Outsideness/status/1329781395984584706,2020-11-20 13:39:25,You don't have Guangdong Province without thinking pretty much anything can be cooked-up when needed.,0,0,0,0,,false
