id,url,time,text,replies,retweets,likes,views,media,has_quote
1632769443192266755,https://x.com/Outsideness/status/1632769443192266755,2023-03-06 15:45:45,Substack tries so hard to be helpful it drives me out of my fucking mind. ...,2,2,86,10322,,false
1632769911456931843,https://x.com/Outsideness/status/1632769911456931843,2023-03-06 15:47:36,"... ""One of your readers ... have pledged a subscription ..."" 
-- WTF IS THIS EVEN LEGAL!!",2,0,48,4858,,false
1632770530980814849,https://x.com/Outsideness/status/1632770530980814849,2023-03-06 15:50:04,Speculative cosmo-theology of Gnon is way beyond my paygrade.,1,0,1,1240,,false
1632773930153852938,https://x.com/Outsideness/status/1632773930153852938,2023-03-06 16:03:35,Anti-white animus that hasn't been riled up by progressive Goodwhites is negligible.,0,1,14,1766,,false
1632775239905034241,https://x.com/Outsideness/status/1632775239905034241,2023-03-06 16:08:47,"My reductive version of Kant's extrication from metaphysics: If you're not tightly focused on getting to Level-2, you're playing the game wrong.",0,0,3,371,,false
1632775709163765762,https://x.com/Outsideness/status/1632775709163765762,2023-03-06 16:10:39,Absolutely not a counter-example. You think Black Africa took the place back?,0,0,3,275,,false
1632776321259429888,https://x.com/Outsideness/status/1632776321259429888,2023-03-06 16:13:05,This is a progressive myth. The ANC was basically a Cambridge debating society.,1,0,6,328,,false
1632777576102985730,https://x.com/Outsideness/status/1632777576102985730,2023-03-06 16:18:04,We're so screwed.,38,17,427,50440,,true
1632778250110787585,https://x.com/Outsideness/status/1632778250110787585,2023-03-06 16:20:45,"Probably the closest thing to a real book on that list, though.",3,1,22,2760,,false
1632778697387175939,https://x.com/Outsideness/status/1632778697387175939,2023-03-06 16:22:31,Outside England? All the time.,0,0,0,182,,false
1632779085586870274,https://x.com/Outsideness/status/1632779085586870274,2023-03-06 16:24:04,Twice. But it's not that great.,0,1,5,948,,false
1632781999793471490,https://x.com/Outsideness/status/1632781999793471490,2023-03-06 16:35:39,"No intelligence, shittiest possible genre of religion, sand everywhere -- what's not to like?",0,0,4,485,,false
1632784046995525633,https://x.com/Outsideness/status/1632784046995525633,2023-03-06 16:43:47,"I've read the others twice too, and they're FAR worse than the original.",0,0,5,416,,false
1632784674635362305,https://x.com/Outsideness/status/1632784674635362305,2023-03-06 16:46:16,Are you seriously going to defend a bunch of crap planetary apocalypse-phase self-improvement books just to make a snarky point?,2,1,28,1526,,false
1632786462855819267,https://x.com/Outsideness/status/1632786462855819267,2023-03-06 16:53:23,"Moby Dick, Blood Meridian, Ancient Evenings, The Book of the New Sun, Anathem. (Off the top of my head.)",0,0,8,1286,,false
1632787083029823488,https://x.com/Outsideness/status/1632787083029823488,2023-03-06 16:55:50,My tolerance for cod Messianic Machiavellianism is low.,0,0,4,590,,false
1632787994401820674,https://x.com/Outsideness/status/1632787994401820674,2023-03-06 16:59:28,"I don't know it, but if it was written in the last twenty years it's almost certainly degenerate modernism.",0,1,11,1389,,false
1632790226207744000,https://x.com/Outsideness/status/1632790226207744000,2023-03-06 17:08:20,Loving the way they package Seneca as a garbage self-improvement book in the hope you'll buy it by accident.,1,0,18,1813,,false
1632790946059304963,https://x.com/Outsideness/status/1632790946059304963,2023-03-06 17:11:11,"Opportunistic critique, or if not something so cynical it's completely unusable.",0,0,5,436,,false
1632791878255910916,https://x.com/Outsideness/status/1632791878255910916,2023-03-06 17:14:54,"What is ""woke brutalism""?",1,0,18,9841,,false
1632792456486871048,https://x.com/Outsideness/status/1632792456486871048,2023-03-06 17:17:12,"Okay, so it's some kind of accelerationist evil? (Followed.)",1,1,11,3098,,false
