id,url,time,text,replies,retweets,likes,views,media,has_quote
1133614951740788737,https://x.com/Outsideness/status/1133614951740788737,2019-05-29 06:04:00,"""Diversity is humanity’s destiny, there is not going to be, even in the remotest places of this planet, a nation that will not see diversity in its futures."" -- Frans Timmermans
<a href=""http://www.unz.com/gdurocher/eu-election-roundup/"">unz.com/gdurocher/eu-electio…</a>
-- Where's the diversity in that?",5,8,65,0,,false
1133615629565476864,https://x.com/Outsideness/status/1133615629565476864,2019-05-29 06:06:42,"... Global homogenization in the name of diversity, without even getting the irony. Entropy as a humorless scold.",1,15,96,0,,false
1133618063020945408,https://x.com/Outsideness/status/1133618063020945408,2019-05-29 06:16:22,"The dominant mode of diversity-mongering doesn't produce diversity, but merely consumes it. A supply-side revolution in diversity is what the right is inarticulately calling for.",4,12,69,0,,false
1133619336533368832,https://x.com/Outsideness/status/1133619336533368832,2019-05-29 06:21:26,Diversity is so great that speciation should be industrialized.,0,4,44,0,,false
1133620801658269698,https://x.com/Outsideness/status/1133620801658269698,2019-05-29 06:27:15,"2019 Syndrome.
<a href=""https://x.com/clowncIub/status/1133532240540053504"">x.com/clowncIub/status/11335…</a>",1,1,17,0,,false
1133621332329938944,https://x.com/Outsideness/status/1133621332329938944,2019-05-29 06:29:21,"* sticks foot in door *
""Do you have a moment to talk about hyper-racism?""",2,4,20,0,,false
1133641518634262528,https://x.com/Outsideness/status/1133641518634262528,2019-05-29 07:49:34,"As we tweet, Doctor Gno is fund-raising for a submarine micro-state.",2,3,34,0,,true
